datetime,pioggia1,precipitation,temp_max,temp_mean,temp_min,Ambrosia,Artemisia,Betula,Corylus,"Cupressaceae, Taxaceae",Fraxinus,Olea europaea,Ostrya carpinifolia,Poaceae,Urticaceae
1996-08-04,0.2,2.5,29.8,21.1,14.4,0,4.96031746031746,0,0,0,0,0,0,7.93650793650794,122.02380952381
1996-08-05,0,0,29,21.3,16.2,0,8.43253968253968,0,0,0.496031746031746,0,0,0,1.98412698412698,102.18253968254
1996-08-06,0,0,29.7,21.6,17.6,0,12.4007936507937,0,0,0,0,0,0,0.992063492063492,94.7420634920635
1996-08-07,8.2,5.4,30.8,22.6,18.3,0,16.8650793650794,0,0,0,0,0,0,3.96825396825397,130.952380952381
1996-08-08,0.4,3.2,31.2,22.6,17.7,0,20.8333333333333,0,0,0,0,0,0,2.48015873015873,88.7896825396826
1996-08-09,0,2.7,31.2,23.8,17.5,0,37.202380952381,0,0,0.496031746031746,0,0,0,6.4484126984127,151.785714285714
1996-08-10,4.6,2.8,29.8,23.7,17.2,0,51.5873015873016,0,0,0,0,0,0,5.95238095238095,160.218253968254
1996-08-11,7.6,11,24.2,19.5,14,0,19.8412698412698,0,0,0,0,0,0,0.496031746031746,54.5634920634921
1996-08-12,11.2,6.6,24.2,17.8,11.9,0,30.2579365079365,0,0,0,0,0,0,0,75.3968253968254
1996-08-13,4.2,2.8,28.6,14.6,11.9,0,40.6746031746032,0,0,0,0,0,0,0.496031746031746,38.1944444444444
1996-08-14,0.4,7.2,29,18.6,11.9,0,24.8015873015873,0,0,0.496031746031746,0,0,0,1.48809523809524,214.285714285714
1996-08-15,8.8,3.5,30.6,19.6,13.5,0,44.1468253968254,0,0,0,0,0,0,1.48809523809524,106.646825396825
1996-08-16,0,0.1,32.6,20.2,13.3,0,57.0436507936508,0,0,0,0,0,0,3.96825396825397,203.373015873016
1996-08-17,0,0,32.6,21.4,13.3,0.496031746031746,85.3174603174603,0,0,0,0,0,0,2.48015873015873,252.97619047619
1996-08-18,0,0.8,31.3,22.4,15.2,0,85.3174603174603,0,0,0,0,0,0,4.46428571428572,315.972222222222
1996-08-19,1.2,0.5,30.6,22.1,16.2,0,58.531746031746,0,0,0,0,0,0,0.496031746031746,214.781746031746
1996-08-20,0,0,29.5,21.2,14.2,0,59.5238095238095,0,0,0,0,0,0,3.47222222222222,301.09126984127
1996-08-21,0.6,2.2,28.7,20.1,14.2,0,37.202380952381,0,0,0,0,0,0,0.496031746031746,249.503968253968
1996-08-22,3,1.3,30.5,20.2,14.5,0,18.8492063492064,0,0,0,0,0,0,1.98412698412698,278.27380952381
1996-08-23,0,0,30.6,21.3,14.5,0.496031746031746,22.3214285714286,0,0,0,0,0,0,3.96825396825397,341.765873015873
1996-08-24,13.4,8.9,30.6,21.8,15.1,0,23.8095238095238,0,0,0,0,0,0,8.43253968253968,373.511904761905
1996-08-25,0.8,5.3,29.6,19.9,14.8,0,10.4166666666667,0,0,0,0,0,0,2.48015873015873,291.666666666667
1996-08-26,1.4,4.1,27.3,17.7,14.8,0,7.44047619047619,0,0,0,0,0,0,0.496031746031746,176.09126984127
1996-08-27,10.6,21,27.3,19.4,13.4,0,1.48809523809524,0,0,0,0,0,0,2.97619047619048,179.563492063492
1996-08-28,35.8,18.3,28,16.9,11.7,0,0.992063492063492,0,0,0,0,0,0,1.98412698412698,129.960317460317
1996-08-29,0,4.4,28.7,17.6,11.7,0,3.47222222222222,0,0,0,0,0,0,2.97619047619048,294.642857142857
1996-08-30,0,0,28.7,18.8,12.6,0,5.45634920634921,0,0,0,0,0,0,3.47222222222222,240.079365079365
1996-08-31,0,0,27.8,19.2,13.7,0,1.98412698412698,0,0,0,0,0,0,7.44047619047619,249.503968253968
1996-09-01,0.6,0.4,26.3,17.3,13.4,0,2.97619047619048,0,0,0,0,0,0,4.46428571428572,130.456349206349
1996-09-02,0,0.2,23.8,16.5,13.4,0,2.97619047619048,0,0,0,0,0,0,1.48809523809524,147.321428571429
1996-09-03,0.8,0.6,27.7,16.7,13.5,0,1.48809523809524,0,0,0,0,0,0,1.48809523809524,122.519841269841
1996-09-04,0.4,0.5,27.7,18.6,12.4,0,3.47222222222222,0,0,0,0,0,0,2.48015873015873,234.623015873016
1996-09-05,0,0.1,27.2,18.4,8.2,0.496031746031746,6.94444444444445,0,0,0,0,0,0,6.94444444444445,205.853174603175
1996-09-06,0,0,27.2,15.5,8.2,0.496031746031746,4.46428571428572,0,0,0,0,0,0,3.47222222222222,133.928571428571
1996-09-07,0,0,24.1,15.5,8.1,0,4.96031746031746,0,0,0,0,0,0,15.3769841269841,183.035714285714
1996-09-08,0,0,24.1,16,8.1,0,2.48015873015873,0,0,0,0,0,0,3.96825396825397,153.27380952381
1996-09-09,0,0,25.7,15,8.9,0,3.47222222222222,0,0,0,0,0,0,2.97619047619048,153.769841269841
1996-09-10,0,0,25.7,15.9,8.9,0.496031746031746,3.47222222222222,0,0,0,0,0,0,3.47222222222222,129.960317460317
1996-09-11,0,0,26.6,16.9,10.9,0,2.97619047619048,0,0,0,0,0,0,2.97619047619048,210.31746031746
1996-09-12,0,0,26.6,16.8,6.5,0.496031746031746,4.96031746031746,0,0,0,0,0,0,5.45634920634921,167.162698412698
1996-09-13,0,0,25.7,14.4,5.3,0,2.48015873015873,0,0,0,0,0,0,3.96825396825397,119.543650793651
1996-09-14,0,0,26.3,14.1,5.3,0,3.47222222222222,0,0,0,0,0,0,3.47222222222222,75.3968253968254
1996-09-15,0,0,26.3,15.5,8.4,0.496031746031746,1.48809523809524,0,0,0,0,0,0,2.48015873015873,79.3650793650794
1996-09-16,0,0,26.1,15.6,8.4,0.496031746031746,3.96825396825397,0,0,0,0,0,0,4.46428571428572,52.5793650793651
1996-09-17,0,0,23,16.3,9.9,0,4.46428571428572,0,0,0.496031746031746,0,0,0,2.97619047619048,93.75
1996-09-18,0,0.4,20.6,15.7,10.8,0,2.48015873015873,0,0,0,0,0,0,1.48809523809524,48.1150793650794
1996-09-19,1,0.5,16.5,12.9,9.4,0,0,0,0,0,0,0,0,0.496031746031746,14.8809523809524
1996-09-20,0.4,1.8,16.1,12.8,9.4,0,4.46428571428572,0,0,0,0,0,0,0.496031746031746,16.8650793650794
1996-09-21,6.6,3.7,20.5,12.5,10.5,0,0,0,0,0,0,0,0,0.496031746031746,3.47222222222222
1996-09-22,0.8,4.5,20.5,13.8,10.5,0,2.97619047619048,0,0,0,0,0,0,2.97619047619048,95.734126984127
1996-09-23,4,1.9,23.7,13.8,10.7,0,0,0,0,0,0,0,0,0.992063492063492,14.3849206349206
1996-09-24,1,1.1,23.7,14.5,9.1,0,4.96031746031746,0,0,0,0,0,0,0.496031746031746,83.8293650793651
1996-09-25,0.6,0.6,22.7,13.5,7.7,0,7.44047619047619,0,0,0,0,0,0,0.992063492063492,21.3293650793651
1996-09-26,0,0,23.1,13,5.5,0,3.96825396825397,0,0,0,0,0,0,1.98412698412698,44.6428571428571
1996-09-27,0,0,27.8,12.9,5.5,0,8.43253968253968,0,0,0.496031746031746,0,0,0,1.48809523809524,13.3928571428571
1996-09-28,0,0,27.8,15.1,7.2,0,4.46428571428572,0,0,0,0,0,0,0,35.7142857142857
1996-09-29,0,0,24.5,13.9,7.2,0,3.47222222222222,0,0,0,0,0,0,0.496031746031746,24.3055555555556
1996-09-30,0,0,24.5,15.4,8,0.496031746031746,5.95238095238095,0,0,0,0,0,0,1.98412698412698,19.3452380952381
1996-10-01,1.8,17.1,24.2,17.7,10.2,0,8.43253968253968,0,0,0,0,0,0,1.98412698412698,23.3134920634921
1996-10-02,35.4,16.4,21.2,12.3,7.2,0,0.992063492063492,0,0,0,0,0,0,0.496031746031746,4.46428571428572
1996-10-03,0,3.7,21.2,12.8,5.8,0,1.48809523809524,0,0,0,0,0,0,0.992063492063492,47.6190476190476
1996-10-04,0,0,19.6,11.1,5.8,0,0.992063492063492,0,0,0.496031746031746,0,0,0,0,22.3214285714286
1996-10-05,6.4,5.9,14.5,9.1,7.3,0,0,0,0,0,0,0,0,0,2.97619047619048
1996-10-06,5.4,7.3,15.2,11.5,9.6,0,0,0,0,0,0,0,0,0,10.4166666666667
1996-10-07,5.4,3.5,16.6,12.6,10.8,0,0,0,0,0,0,0,0,0,0.992063492063492
1996-10-08,0.2,0.8,23.9,13.4,11,0,0,0,0,0,0,0,0,0,13.3928571428571
1996-10-09,0,0,23.9,15.5,11,0,2.48015873015873,0,0,0.496031746031746,0,0,0,0,21.8253968253968
1996-10-10,0,1,19.5,13.9,11.5,0,0,0,0,0,0,0,0,0,5.95238095238095
1996-10-11,1.6,0.6,22.3,13.8,8.8,0,0,0,0,0,0,0,0,0,7.44047619047619
1996-10-12,0,0,22.3,13.3,6.7,0,0.992063492063492,0,0,0,0,0,0,0,4.96031746031746
1996-10-13,0,0,20.8,12.2,6.7,0,0.496031746031746,0,0,0,0,0,0,0.496031746031746,6.4484126984127
1996-10-14,0,5.2,13.4,10.9,7.3,0,0,0,0,0,0,0,0,0,0
1996-10-15,42.6,34.8,13.9,11.3,10.5,0,0,0,0,0,0,0,0,0,0
1996-10-16,26,36,13.9,12.6,8.3,0,0,0,0,0,0,0,0,0.496031746031746,0
1996-10-17,55,39.5,14.3,10.6,5.9,0,0,0,0,0,0,0,0,0,0.992063492063492
1996-10-18,10,17.9,19.5,9.2,5.9,0,0.496031746031746,0,0,0,0,0,0,0,16.8650793650794
1996-10-19,0,0.2,19.5,10.1,4.4,0,1.48809523809524,0,0,0,0,0,0,0,7.93650793650794
1996-10-20,0,0,21.3,9.3,4.4,0,0,0,0,0,0,0,0,0,5.45634920634921
1996-10-21,0,0,24.7,10.5,4.7,0,0,0,0,0,0,0,0,0,2.48015873015873
1996-10-22,0,0,24.7,12.2,3.1,0,0.992063492063492,0,0,0,0,0,0,1.48809523809524,11.9047619047619
1996-10-23,0,0,19.6,9.8,3.1,0,1.48809523809524,0,0,0,0,0,0,0,4.46428571428572
1996-10-24,0,0,18.5,11.2,5.6,0,0,0,0,0,0,0,0,0,5.45634920634921
1996-10-25,0,0,14.3,10.6,6.2,0,0.496031746031746,0,0,0,0,0,0,0,0.496031746031746
1996-10-26,0.8,0.5,14.4,9.3,6.2,0,0,0,0,0,0,0,0,0,0.992063492063492
1996-10-27,0,0.3,18.5,10.8,7.6,0,0,0,0,0,0,0,0,0,3.96825396825397
1996-10-28,0,0,18.5,12,7.6,0,0.496031746031746,0,0,0,0,0,0,0.496031746031746,2.48015873015873
1996-10-29,0,0,18.7,10.7,5.7,0,0,0,0,1.98412698412698,0,0,0,0,0.992063492063492
1996-10-30,0,0,18.7,10.5,1.8,0,0,0,0,0,0,0,0,0.496031746031746,15.8730158730159
1996-10-31,0,0,16.5,5.8,1.8,0,0,0,0,0,0,0,0,0,0
1996-11-01,0,0,21.3,7.3,2.2,0,0.496031746031746,0,0,0,0,0,0,0,4.46428571428572
1996-11-02,0,0,21.3,9,2.9,0,0,0,0,0,0,0,0,0,2.97619047619048
1996-11-03,0,0,19.1,8.1,2.2,0,0.496031746031746,0,0,0,0,0,0,0.496031746031746,5.45634920634921
1996-11-04,0,0,17.9,8.2,2.2,0,0,0,0,0,0,0,0,0,2.48015873015873
1996-11-05,2.8,1.9,17.1,8.8,8.3,0,0,0,0,0,0,0,0,0,1.48809523809524
1996-11-06,0.2,1.1,17.1,10.2,5.9,0,0,0,0,0,0,0,0,0,0.496031746031746
1996-11-07,0,0,18.3,10.2,4.5,0,0.496031746031746,0,0,0,0,0,0,0,4.46428571428572
1996-11-08,0,0,18.3,10.4,2.8,0,0.496031746031746,0,0,0,0,0,0,0,9.42460317460318
1996-11-09,0,0,15,6.2,2.8,0,0,0,0,0.496031746031746,0,0,0,0,0.992063492063492
1996-11-10,1.6,6.4,10.1,6.1,4,0,0,0,0,0,0,0,0,0,0.496031746031746
1996-11-11,26.4,37.1,11.3,7.3,6,0,0,0,0,0,0,0,0,0,0
1996-11-12,40.4,23.1,13.2,10.3,9.3,0,0,0,0,0.496031746031746,0,0,0,0,0
1996-11-13,23,29.3,13.2,11.8,6.2,0,0,0,0,0.992063492063492,0,0,0,0,0.496031746031746
1996-11-14,46.2,38.7,11.4,8.6,6.2,0,0,0,0,0,0,0,0,0,0
1996-11-15,19.8,19.6,10.7,7.3,5.5,0,0,0,0,0,0,0,0,0,0.496031746031746
1996-11-16,10.6,10.8,12,8,5.5,0,0,0,0,0.496031746031746,0,0,0,0,3.47222222222222
1996-11-17,4.8,17.6,12,9.3,5.8,0,0,0,0.496031746031746,0,0,0,0,0,1.98412698412698
1996-11-18,33.6,18.3,13.9,8,5.4,0,0,0,0,0,0,0,0,0,0
1996-11-19,1.6,15.4,13.9,8.2,3.5,0,0,0,0,0,0,0,0,0,4.46428571428572
1996-11-20,17,7.8,10.9,5,1.3,0,0,0,0,0,0,0,0,0,0
1996-11-21,0.4,1.5,10.9,4.9,0,0,0,0,0,0,0,0,0,0,1.98412698412698
1996-11-22,0.2,0.2,6.9,2.9,-1.9,0,0,0,0,0,0,0,0,0,0.992063492063492
1996-11-23,0,0.1,8.5,1.6,-1.9,0,0,0,0,0,0,0,0,0,0.992063492063492
1996-11-24,0,0,8.5,3.1,-1.8,0,0.496031746031746,0,0,0,0,0,0,0,0.992063492063492
1996-11-25,0,0.9,6.5,1.4,-1.8,0,0,0,0,0,0,0,0,0,0
1996-11-26,1.4,0.5,10.3,1.5,-2.1,0,0,0,0,0,0,0,0,0,0
1996-11-27,0,0,10.3,2.5,-2.1,0,0.496031746031746,0,0,0,0,0,0,0.496031746031746,1.48809523809524
1996-11-28,0,0,9.7,5.2,-1,0,0.992063492063492,0,0,0,0,0,0,0,0
1996-11-29,0,0,9.2,3,-1,0,0,0,0,0,0,0,0,0.496031746031746,0
1996-11-30,0,0,10.4,1.5,-1.1,0,0,0,0,0,0,0,0,0,0
1996-12-01,0.2,0.1,10.4,4,-1.3,0,0,0,0,0,0,0,0,0,0
1996-12-02,0,0.1,10.4,2.6,-1.5,0,0.496031746031746,0,0,0,0,0,0,0,0
1996-12-03,0,0,9.4,3.1,-2.3,0,0.496031746031746,0,0,0,0,0,0,0.496031746031746,0.496031746031746
1996-12-04,0,0,8.6,1.1,-3,0,0,0,0,0,0,0,0,0,0
1996-12-05,0,0,6.6,0.4,-3.4,0,0,0,0,0,0,0,0,0,0
1996-12-06,0,0,8,-0.1,-3.4,0,0.496031746031746,0,0,0,0,0,0,0,0
1996-12-07,0,0,8,-0.4,-3.8,0,0,0,0,0,0,0,0,0,0
1996-12-08,0,0,6.4,-0.9,-3.8,0,0,0,0,0,0,0,0,0,0
1996-12-09,0,0.9,6.5,1,-2.5,0,0,0,0,0,0,0,0,0,0
1996-12-10,1.4,0.8,7.2,3.9,1.7,0,0,0,0,0,0,0,0,0,0
1996-12-11,0.8,0.4,7.9,4.9,2.5,0,0,0,0,0,0,0,0,0,0
1996-12-12,3.2,3.2,7.9,5.9,3.5,0,0,0,0,0,0,0,0,0,0
1996-12-13,16,11.2,9.4,5.2,1.3,0,0,0,0,0,0,0,0,0,0
1996-12-14,0.6,5.6,9.4,3.8,1.2,0,0,0,0,0,0,0,0,0,0.496031746031746
1996-12-15,0,3.59397590361446,8.89425279857865,3.9,1.86986473374226,0,0,0,0,0,0,0,0,0,0.496031746031746
1996-12-16,3.59277108433735,3.60846774193548,8.41241312952684,4.23620624421768,2.47760180466729,0,0,0,0.992063492063492,0,0,0,0,0,0.496031746031746
1996-12-17,3.60725806451613,3.62307692307692,7.95708846028162,4.3651344363754,3.02084889809124,0,0,0,0,0,0,0,0,0,0
1996-12-18,3.62186234817814,3.63780487804878,7.53088625828,4.31419079758989,3.49724369933029,0,0,0,0,0,0,0,0,0,0
1996-12-19,3.6349593495935,3.65183673469388,7.13641399095902,4.11078154897789,3.9044238937006,0,0,0,0,0,0,0,0,0.496031746031746,0
1996-12-20,3.64979591836735,3.66639344262295,6.77627912575571,3.78231291165613,4.24002716651835,0,0,0,0,0,0,0,0,0,0
1996-12-21,3.66475409836066,3.68148148148148,6.45308913010709,3.35619110674135,4.50169120309968,0,0,0,0,0,0,0,0,0,0
1996-12-22,3.6798353909465,3.69669421487603,6.16945147145019,2.8598223553503,4.68705368876078,0,0,0,0,0,0,0,0,0,0
1996-12-23,3.69504132231405,3.71203319502075,5.92797361722204,2.3206128785997,4.7937523088178,0,0,0,0,0,0,0,0,0,0
1996-12-24,3.7103734439834,3.7275,5.73126303485967,1.76596889760629,4.81942474858692,0,0,0,0,0,0,0,0,0,0
1996-12-25,3.72583333333333,3.74309623430962,5.58192719180011,1.22329663348681,4.76170869338431,0,0,0,0.496031746031746,0.992063492063492,0,0,0,0,0
1996-12-26,3.74142259414226,3.75882352941176,5.48257355548038,0.720002307358002,4.61824182852611,0,0,0,0,0.496031746031746,0,0,0,0,0.496031746031746
1996-12-27,3.75714285714286,3.7746835443038,5.43580959333751,0.283492140336596,4.38666183932852,0,0,0,1.48809523809524,0,0,0,0,0,0
1996-12-28,3.77299578059072,3.7906779661017,5.44424277280854,-0.058827646460667,4.06460641110769,0,0.496031746031746,0,0,0,0,0,0,0,0
1996-12-29,3.78559322033898,3.80468085106383,5.51048056133048,-0.279550831917052,3.64971322917978,0,0,0,0.496031746031746,0,0,0,0,0,0
1996-12-30,3.80170212765957,3.81965811965812,5.63713042634038,-0.351271194915822,3.13961997886097,0,0,0,0.496031746031746,0,0,0,0,0,0
1996-12-31,3.79487179487179,3.81931330472103,5.82679983527525,-0.246582514340238,2.53196434546742,0,0,0,0,0,0,0,0,0,0
1997-01-01,3.80772532188841,3.82413793103448,6.08209625557212,0.0619214309264348,1.8243840143153,0,0,0,0,0,0,0,0,0,0
1997-01-02,3.82155172413793,3.83982683982684,6.40562715466803,0.601646862000935,1.01451667072077,0,0,0,0,0,0,0,0,0.496031746031746,0
1997-01-03,3.4,3.85652173913043,6.8,1.4,0.1,0,0,0,0,0,0,0,0,0,0
1997-01-04,18,7.3,6.8,2,-0.7,0,0.496031746031746,0,0,0,0,0,0,0,0
1997-01-05,0.6,1.3,5.3,1.3,-0.7,0,0,0,0,0,0,0,0,0.992063492063492,0
1997-01-06,1.8,1.8,5.3,1.7,-0.9,0,0,0,0,0,0,0,0,0,0
1997-01-07,1.6,0.8,7.8,2,-2.3,0,0,0,0,0,0,0,0,0,0
1997-01-08,0.2,0.1,7.8,0.7,-2.3,0,0,0,0,0,0,0,0,0,0
1997-01-09,0,0.1,6.9,0.6,-2.4,0,0,0,0,0,0,0,0,0,0
1997-01-10,0,0,10.6,1.5,-2.4,0,0,0,0,0,0,0,0,0,0
1997-01-11,0,0,10.6,4.4,-0.7,0,0,0,0,0.496031746031746,0,0,0,0,0
1997-01-12,0,0,8,2.4,-2.7,0,0,0,0,0.496031746031746,0,0,0,0,0
1997-01-13,0,0,7.7,0.7,-2.7,0,0,0,0,0,0,0,0,0,0
1997-01-14,0,0,8.7,1.4,-1.6,0,0,0,0,0,0,0,0,0,0
1997-01-15,0,0,10.8,1.8,-1.2,0,0,0,0,0,0,0,0,0,0
1997-01-16,0,0,11.3,2.1,-2.7,0,0,0,0,0,0,0,0,0,0
1997-01-17,0,0,11.3,0.9,-3.8,0,0,0,0,0,0,0,0,0,0
1997-01-18,0,0,8.9,-0.2,-3.8,0,0,0,0.496031746031746,0.496031746031746,0,0,0,0,0
1997-01-19,2.4,4,1.9,-0.7,-3.1,0,0,0,0.496031746031746,0,0,0,0,0,0
1997-01-20,7,5.6,4.5,1,0.1,0,0,0,0,0,0,0,0,0,0
1997-01-21,2.4,2.1,7.9,2.7,1.3,0,0,0,0,0,0,0,0,0,0
1997-01-22,0,0.1,9.1,4.3,0.7,0,0,0,0,0,0,0,0,0,0
1997-01-23,0,0,9.1,3.7,-0.1,0,0,0,0,0,0,0,0,0,0
1997-01-24,0,0,9.7,2.8,-1.5,0,0,0,0.992063492063492,2.97619047619048,0,0,0,0,0
1997-01-25,0,0,9.7,2.4,-1.5,0,0,0,0,0,0,0,0,0,0
1997-01-26,0,0,10.8,3.8,-0.4,0,0,0,6.4484126984127,0.496031746031746,0,0,0,0,0
1997-01-27,0,0,11.6,3.4,-2,0,0,0,9.92063492063492,3.47222222222222,0,0,0,0,0
1997-01-28,0,0,13.5,2.1,-2,0,0,0,10.9126984126984,1.48809523809524,0,0,0,0,0
1997-01-29,0,0,13.5,2.3,-2.8,0,0,0,6.4484126984127,0.992063492063492,0,0,0,0,0
1997-01-30,0,0,12.8,1.6,-2.8,0,0,0,8.92857142857143,1.48809523809524,0,0,0,0,0
1997-01-31,0,0,12.8,2.1,-3.3,0,0,0,14.3849206349206,1.98412698412698,0,0,0,0,0
1997-02-01,0,0,12.5,1.5,-4.7,0,0,0,32.7380952380952,1.98412698412698,0,0,0,0,0.496031746031746
1997-02-02,0,0,8.7,0,-4.7,0,0,0,31.7460317460317,3.47222222222222,0,0,0,0.496031746031746,0
1997-02-03,0,0,8.9,0.1,-4.4,0,0,0,15.8730158730159,0.496031746031746,0,0,0,0,0.496031746031746
1997-02-04,0,0,8.9,1,-4.3,0,0,0,14.8809523809524,1.98412698412698,0,0,0,0,0
1997-02-05,0,0,13.8,2.3,-1.5,0,0,0,19.3452380952381,1.48809523809524,0,0,0,0,0
1997-02-06,0,0,13.8,4.1,-2.9,0,0,0,31.7460317460317,2.48015873015873,0,0,0,0.496031746031746,0
1997-02-07,0,0,15.1,2.1,-2.9,0,0,0,11.9047619047619,13.3928571428571,0,0,0,1.98412698412698,0
1997-02-08,0,0,15.1,2.8,-2.3,0,0,0,23.8095238095238,6.94444444444445,0,0,0,3.47222222222222,0
1997-02-09,0,0,15.8,3.2,-2.3,0,0,0,47.1230158730159,6.4484126984127,0,0,0,0.992063492063492,0
1997-02-10,0,0,15.8,3.5,-2,0,0,0,77.8769841269841,14.8809523809524,0,0,0,1.98412698412698,0
1997-02-11,0,0,11.6,3.6,-0.3,0,0,0,83.3333333333333,31.25,0.496031746031746,0,0,0.496031746031746,0
1997-02-12,0,0,10.5,5.1,2,0,0,0,83.3333333333333,48.1150793650794,0,0,0,0,0
1997-02-13,2.4,1.5,12.3,6.6,1.1,0,0,0,86.8055555555556,29.7619047619048,0,0,0,0.496031746031746,0
1997-02-14,0,0.9,12.3,6.6,0.3,0,0,0,22.8174603174603,66.468253968254,0,0,0,0,0
1997-02-15,0,0,13.2,5.5,0.3,0,0,0,23.3134920634921,15.3769841269841,0,0,0,0,0
1997-02-16,0,0,13.2,7.2,-2.2,0,0,0,21.8253968253968,33.234126984127,0,0,0,0.992063492063492,0
1997-02-17,0,0,12.3,3.1,-2.9,0,0,0,27.281746031746,25.7936507936508,0,0,0,0,0
1997-02-18,0,0,12.5,1.7,-2.9,0,0,0,17.3611111111111,9.92063492063492,0,0,0,0,0
1997-02-19,0,0,15.6,5.7,-1.2,0,0,0,19.3452380952381,7.93650793650794,0,0,0,0,0
1997-02-20,0,0,16,4.7,-1.7,0,0,0,27.7777777777778,26.7857142857143,0,0,0,1.98412698412698,0
1997-02-21,0,0,17.6,5,-1.7,0,0,0,52.0833333333333,48.6111111111111,0,0,0,1.48809523809524,0
1997-02-22,0,0,17.6,6.1,-0.5,0,0,0,53.0753968253968,54.5634920634921,0,0,0,0.992063492063492,0
1997-02-23,0,0,16.6,6.6,-0.5,0,0,0,66.9642857142857,81.3492063492064,0,0,0,1.98412698412698,0
1997-02-24,0,0,8.3,6.3,4.5,0,0,0,19.3452380952381,36.7063492063492,0,0,1.98412698412698,0,0
1997-02-25,0,0,16,7,5.7,0,0,0,3.96825396825397,8.43253968253968,0,0,0,0,0
1997-02-26,0,0,16,8.9,6.6,0,0,0,16.8650793650794,18.3531746031746,0,0,0,0,0
1997-02-27,0,0,18.7,11.2,2.1,0,0,0,25.7936507936508,129.960317460317,0,0,0,0.496031746031746,0
1997-02-28,0,0,18.7,8.1,0.8,0,0,0,12.8968253968254,79.8611111111111,0,0,0,0.992063492063492,0
1997-03-01,0,0,21.9,6.2,0.6,0,0,0,22.3214285714286,43.6507936507937,0,0,0,0,0
1997-03-02,0,0,21.9,8.2,0.6,0,0,0,26.7857142857143,69.4444444444445,0,0,0,2.48015873015873,0
1997-03-03,0,0,20.3,9.9,3,0,0.496031746031746,0,21.3293650793651,185.019841269841,0.496031746031746,0,0,4.46428571428572,0
1997-03-04,0,0,20.7,11.6,5.5,0,0,0,21.8253968253968,126.984126984127,0.496031746031746,0,0,0.496031746031746,0
1997-03-05,0,2,20.7,12.9,6.5,0,0,0,14.8809523809524,135.912698412698,0,0,0.496031746031746,1.48809523809524,0
1997-03-06,3.2,1.2,21.9,11.4,5,0,0,0,2.48015873015873,60.515873015873,0,0,0.496031746031746,0,0
1997-03-07,0,0,21.9,11.2,1.8,0,0,0,1.48809523809524,34.7222222222222,0,0,1.98412698412698,0.992063492063492,0
1997-03-08,0,0,19.5,9,1.8,0,0,0,9.42460317460318,97.718253968254,0.496031746031746,0,1.98412698412698,2.48015873015873,0
1997-03-09,0,0,21.3,8.8,2.1,0,0,0,3.96825396825397,49.6031746031746,0,0,4.96031746031746,2.48015873015873,0
1997-03-10,0,0,21.3,9.6,2.4,0,0,0.992063492063492,0.992063492063492,52.5793650793651,0.496031746031746,0,3.96825396825397,3.96825396825397,0
1997-03-11,0,0,23.3,10.1,2.5,0,0,3.96825396825397,4.46428571428572,140.873015873016,1.48809523809524,0,12.4007936507937,2.48015873015873,0
1997-03-12,0,0,23.5,10.3,2.6,0,0,0.496031746031746,2.48015873015873,57.0436507936508,0.496031746031746,0,1.48809523809524,1.48809523809524,0
1997-03-13,0,0,23.5,12.6,4,0,0,19.8412698412698,2.97619047619048,54.5634920634921,2.97619047619048,0,2.97619047619048,4.46428571428572,0
1997-03-14,0,0,22.7,12.6,5.5,0,0,26.7857142857143,0,69.9404761904762,3.96825396825397,0,24.8015873015873,6.4484126984127,0
1997-03-15,0,0,25.5,13,4.7,0,0,37.202380952381,4.46428571428572,40.6746031746032,0.992063492063492,0,15.3769841269841,1.48809523809524,0
1997-03-16,0,0,25.5,13.2,4.7,0,0,58.0357142857143,2.48015873015873,34.2261904761905,1.48809523809524,0,11.9047619047619,1.48809523809524,0
1997-03-17,0,0,24.8,15.3,6.6,0,0,91.2698412698413,0.992063492063492,29.7619047619048,1.48809523809524,0,19.8412698412698,3.47222222222222,0
1997-03-18,0,1.5,19.5,12.8,5.8,0,0,68.452380952381,3.96825396825397,37.202380952381,3.96825396825397,0,296.626984126984,5.45634920634921,0
1997-03-19,2.4,0.9,19.7,11.2,2,0,0,36.2103174603175,1.48809523809524,16.8650793650794,1.98412698412698,0,100.198412698413,0,0
1997-03-20,0,0,19.7,10.3,1.6,0,0,39.6825396825397,2.97619047619048,5.45634920634921,0.992063492063492,0,98.7103174603175,1.48809523809524,0.496031746031746
1997-03-21,0,0,19,8.8,1.6,0,0,26.2896825396825,0.992063492063492,9.42460317460318,0,0,91.765873015873,1.48809523809524,0
1997-03-22,0,0,19,8.8,1.3,0,0,15.3769841269841,0.992063492063492,1.48809523809524,0.496031746031746,0,161.210317460317,0.992063492063492,0
1997-03-23,0,0,19.1,8,1.3,0,0,28.7698412698413,0.496031746031746,4.96031746031746,0.992063492063492,0,135.912698412698,0.992063492063492,0
1997-03-24,0,0,19.1,10,3.4,0,0,29.7619047619048,0.992063492063492,4.96031746031746,0,0,207.837301587302,0.992063492063492,0.496031746031746
1997-03-25,0,0,21.6,8.8,3.4,0,0,19.8412698412698,0,2.48015873015873,0.992063492063492,0,174.603174603175,0,0
1997-03-26,0,0,21.6,11,3.5,0,0,79.8611111111111,0,3.96825396825397,0.992063492063492,0,442.460317460318,1.98412698412698,0.992063492063492
